review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
es_0499760,product_es_0824455,reviewer_es_0532950,4,Corresponde con lo esperado,Correcto,es,jewelry
es_0561761,product_es_0254629,reviewer_es_0269451,3,Me encantó hasta que vi que el mando Pro de la Nintendo Switch no encajaba.,No vale para todos los mandos,es,video_games
es_0420700,product_es_0649461,reviewer_es_0358315,4,"El collar es bonito, del tamaño que indica en las fotos. La cadena tambien es muy finita con lo cual acompaña al collar. El collar parece de calidad. Yo se lo compré a mi novia porque la gustan mucho los gatos y entre este y otro que habia me gusto este. Le queda como anillo al dedo, al ser pequeñito, la gusta más porque lo quiere usar diariamente. Esta muy contenta con el regalo.",Discreto pero bonito,es,jewelry
es_0080439,product_es_0295046,reviewer_es_0366743,3,"es linda ,cómoda pues solo es atada y queda muy bonita puesta gracias",Hay que tener un poco de paciencia v,es,jewelry
es_0494663,product_es_0433765,reviewer_es_0528759,2,"En la foto parece otra cosa. Yo entiendo que el precio no es muy alto y la calidad no puede ser espectacular, pero tanto...",Elena,es,jewelry
es_0409581,product_es_0559183,reviewer_es_0910089,2,"Esta conjunto de pendientes y collar sorprende por su bajo precio. Aun no tengo datos para valorar su calidad, porque lo he recibido anteayer pero en principio tiene buen aspecto. Lo que ya no me parece tan bueno es el embalaje utilizado. Un artículo tan delicado como este no puede ir en un simples sobre de burbujas con tan poco recubrimiento. El resultado es, como se puede apreciar en la fotos, los vástagos de los pendientes vienen todos doblados (compré tres unidades). Sería interesante que utilizaran una caja para ello. Ahora toca el proceso de enderezado que, espero que soporten. De todas maneras por lo que cuestan tampoco se les puede pedir más.",Producto con buena relación calidad-precio pero mal embalado,es,jewelry
es_0471584,product_es_0035044,reviewer_es_0868126,4,Era para un regalo y gusto mucho porque era un seguidor de esta saga de videojuegos,Regalo,es,video_games
es_0220009,product_es_0562176,reviewer_es_0134649,2,Me ha encantado . Adaptable y de momento no me ha dejado el dedo verde jijiji.,Adaptable,es,jewelry
es_0052011,product_es_0394190,reviewer_es_0122419,4,Es muy bonita. Precio y calidad magnífico. Es un regalo que ha gustado mucho.,Elegante,es,jewelry
es_0297135,product_es_0956155,reviewer_es_0001296,2,Excesivamente pequeño (no cabe ni una moneda de 5 CTS) y mala calidad en el cierre,Minúsculo,es,jewelry
es_0743112,product_es_0807074,reviewer_es_0978889,5,"Adorables! Son muy bonitos, de tamaño bueno y un brillo discreto. Las perlas le dan el toque extra. Preciosos!!!",Compra perfecta!,es,jewelry
es_0152166,product_es_0559183,reviewer_es_0847519,3,"Es gracioso... Para una niña. No es bueno y los acabados no son perfectos, pero tampoco se puede pedir mucho más por ese precio.",Bien,es,jewelry
es_0895535,product_es_0722158,reviewer_es_0823548,1,"No son compatibles con la Nintendo NES original como ahí dice. Estéticamente son iguales incluido el conector, pero no funcionan. Yo los tuve que devolver.",No compatibles con Nes original,es,video_games
es_0098575,product_es_0137177,reviewer_es_0143980,5,Muy bueno y divertido. Para mayores de 18 años. Entrega y todo perfecto. Era de segunda mano y estaba en perfecto estado cuando llegó.,Muy bueno,es,video_games
es_0707366,product_es_0911860,reviewer_es_0063177,1,Deberían comprobar el producto antes de venderlo. A la decepción de no haberlo podido usar se añade el inconveniente de tener que devolverlo.,El codigo del DLC ya habia sido utilizado,es,video_games
es_0638226,product_es_0352892,reviewer_es_0094438,2,"Bonito, pero no me lo han mandado con la bolsa de la marca, lo que para un regalo desmerece mucho. La próxima lo compro en la tienda de Tous, pues están al mismo precio.",Bonito,es,jewelry
es_0948421,product_es_0166405,reviewer_es_0474544,4,Muy útil y manejable,Pequeña,es,video_games
es_0398696,product_es_0561581,reviewer_es_0044635,4,"Es un colgante muy bonito, pero es muy muy pequeño, demasiado . El plazo de entrega ha sido muy rápido.",Bonito pero muy pequeño,es,jewelry
es_0433757,product_es_0169025,reviewer_es_0915557,4,"Algo pequeño, pero bonito",Algo pequeño,es,jewelry
es_0837302,product_es_0325907,reviewer_es_0906470,1,"No megusto nada el primer día se rompió el brillo y el segundo día se perdió la tuerca,y el tercero me puso la oreja como un elefante,en fin porquería.",Dumbo,es,jewelry
es_0064829,product_es_0873046,reviewer_es_0505009,3,Incomodo al abrir y cerrar se atasca con la lengüeta donde van los juegos,Mejorable,es,video_games
es_0233248,product_es_0719056,reviewer_es_0311978,4,"Buen regalo, preciosa. Brilla bastante y parece que es de calidad.Espero que no cambie de color ni pierda piedras.Lo recomiendo",Bonita,es,jewelry
es_0504462,product_es_0164099,reviewer_es_0372739,4,"Se han comprado dos iguales, para uso propio y para un regalo, son finitas, pero resultan elegantes. Mejor de lo esperado!!",Fina pero perfecta!!,es,jewelry
es_0388977,product_es_0852775,reviewer_es_0205264,5,Lo compré como regalo del día del padre y a mi marido le encantó.,Como Las antiguas,es,video_games
es_0102219,product_es_0324664,reviewer_es_0473539,3,Calidad media. Con el tiempo y con el agua se borra lo que tiene escrito. Por el precio que tiene es lo que obtienes,No es buena calidad,es,jewelry
es_0337452,product_es_0331697,reviewer_es_0815113,1,"Llegó a tiempo y en perfecto estado al poco tiempo dejo de funcionar. Parecía que todo iba bien, pero no.",Un chasco,es,video_games
es_0289980,product_es_0994178,reviewer_es_0907534,3,Figura con buen detalle pero poca calidad,Material malo de la figura,es,video_games
es_0250816,product_es_0514708,reviewer_es_0603446,2,"Debido a problemas con la compañía de transporte AMS el pedido llegó un día después de lo indicado, además el juego venía sin precintar, simplemente con un trozo de celo para evitar que la caja se abriese. Está en perfecto estado pero me hace dudar bastante de su procedencia.",Poco profesional..,es,video_games
es_0715567,product_es_0256804,reviewer_es_0016124,3,"Buena calidad, pero le sobran los botones interiores, hacen que los pulses sin querer y eso Estropea partidas.",Para que hacen cosas raras?,es,video_games
es_0867582,product_es_0475262,reviewer_es_0002421,2,Tendría que especificar el diámetro de la circunferencia para meter la pulsera ya que no es para todas las Pandora.,Pequeña,es,jewelry
es_0295309,product_es_0824455,reviewer_es_0924081,2,"A mí no me ha gustado, creo que son demasiado endebles. Son baratos, si, pero de baja calidad.",Poco útiles,es,jewelry
es_0583717,product_es_0327172,reviewer_es_0593255,5,"Encaja perfectamente en la pulsera Pandora. Es más bonito en persona que en la foto, queda muy elegante. Estoy encantada con la compra!",Muy bonito!,es,jewelry
es_0388396,product_es_0800587,reviewer_es_0399632,1,Lo compré porque decía que era de plata. Pero no lo es,Pulsera bisutería,es,jewelry
es_0206601,product_es_0838133,reviewer_es_0133524,4,"En general buen producto, un poco demorado el envio, lo importante es que encajan bien en la nintendo DSi.",Buen producto,es,video_games
es_0318094,product_es_0677319,reviewer_es_0700769,2,Mas pequeños de lo que esperaba.,Aceptables,es,jewelry
es_0287816,product_es_0269465,reviewer_es_0975388,4,"Son muy bonitos y realmente brillan mucho, lo único es que me dan un poco de alergia!!",Calidad precio excepcional,es,jewelry
es_0588487,product_es_0141880,reviewer_es_0291620,1,"El cartucho venía con una pestaña doblada, lo cuál hacia que no funcionase.",Problema de fábrica,es,video_games
es_0947522,product_es_0944663,reviewer_es_0647508,4,"El juego en sí es increíble. A estas alturas de la generación poco más se puede decir salvo que es el simulador de conducción por excelencia, el mejor en su género en consolas. El pero viene por el envío de Amazon. El juego me lo envían sin precinto original, abierto, probablemente procedente de alguna devolución, cosa que no especifican en ningún momento. Además y para colmo, la caja vino con una de las pestañas rotas. Impresionante el mal gusto por parte de Amazon al enviar el producto de esta manera: Gracias a dios el disco está impoluto y el precio aún así mereció la pena, pero me tocará comprar algún juego de segunda mano barato para cambiar la caja.","Juego impresionante, pésimo envío por Amazon",es,video_games
es_0326543,product_es_0948485,reviewer_es_0781322,2,"Como principal, decir, que aunque venga la contraportada en Español, el juego esta en Frances,Ingles y Aleman. Que te lo vendan asi, me parece que es engañar a la gente. Sobre el juego, esperaba mas y veo que va a estar cargado de DLC de pago, en lo demas, hay alternativas indies mejores que lo que es Harvest Moon actualmente.",Regulero,es,video_games
es_0930270,product_es_0055012,reviewer_es_0729668,2,"Llegó bien, pero el aspecto y peso son demasiado simples, recuerda al plástico, y las piedras de circonita me decepcionaron. Desde luego, el fotógrafo de la foto con la que lo venden es un fenómeno. Claramente peores en la realidad. El empaquetado es muy simple. Mi mujer me ha pedido devolverlos y que no le vuelva a regalar bisutería. Lección aprendida.",No me gustó.,es,jewelry
es_0657011,product_es_0723812,reviewer_es_0867091,5,Los pendientes son como esperaba. Compré antes la sortija y ahora los pendientes. Llegaron en la fecha prevista y en buen estado. Muy contenta con la compra.,De buena calidad y muy bonitos.,es,jewelry
es_0254957,product_es_0594923,reviewer_es_0935564,4,"Gran reproducción de los originales. Da alguna sensación de fragilidad, pero ideal para jugar con un emulador de saturn",Buen mando para emulador de saturn,es,video_games
es_0393246,product_es_0759925,reviewer_es_0359756,5,"La pulsera es de muy buena calidad, la verdad es que era algo reacio a adquirir este tipo de regalos a través de Amazon, pero está pulsera me ha demostrado lo equivocado que estaba... Al ser de acero inoxidable está brillante como el primer día, a mi novia aun no se le ha puesto negra ni nada extraño y eso que no se la quita para nada, la lleva puesta 24/7. De hecho recientemente, fuimos a una boda nocturna y la utilizo de accesorio para combinar su vestido, y se llevó más de una mirada. Volviendo al aspecto más técnico, el cierre también es muy bueno y cómodo de utilizar, pudiéndose ajustar para las muñecas de cualquier tamaño. Por todo lo anterior, afirmo que es excelente para regalar, diría que es un producto recomendado con una muy buena calidad-precio.",Pulsera brillante y de gran calidad,es,jewelry
es_0129404,product_es_0136846,reviewer_es_0071453,4,"Muy bonito, Estaba preocupado por si eran muy grandes pero no , le ha gustado, El tamaño muy bien. Lo que no estoy muy seguro es que sea plata , o bañado dn plata","Pequeños/medianos, bonitos y elegantes",es,jewelry
es_0978122,product_es_0128736,reviewer_es_0313236,5,"La pulsera es muy bonita,tal y como sale en la imagen.Envio rápido y con detallito,que se agradece.Volveré a comprar.",Satisfecha con la compra,es,jewelry
es_0766909,product_es_0873282,reviewer_es_0213918,1,Hola quería comentar que tuve que cambiarlo porque el botón L2 se accionaba solo. Y el que me mandaron nuevo a día de hoy le pasa otra vez lo mismo. Muchas gracias,Mando PS4 malisimo,es,video_games
es_0322835,product_es_0459655,reviewer_es_0146117,5,Calidad precio buena,Bueno,es,jewelry
es_0373637,product_es_0508408,reviewer_es_0195840,5,la primera vez que compro en amazon y no será la ultima porque ha sido perfecta.,rapidez y confianza,es,video_games
es_0541180,product_es_0962651,reviewer_es_0857740,5,La verdad un producto muy bueno. Me ducho con ella y no se pone negra. Es muy bonita .,Lo compraría otra vez,es,jewelry
es_0471680,product_es_0983734,reviewer_es_0922085,2,"Aunque se puede configurar el idioma, me parece inaceptable que todo en la caja venga en italiano y ni siquiera te lo indiquen en la descripción. Por favor, den toda la información de su producto de forma concisa.","Ojo!!, versión italiana del juego.",es,video_games
es_0823963,product_es_0954873,reviewer_es_0314633,3,"La experiencia en el montaje es de 10, cómo VR, no deja de ser un experimento/juguete simpático sin más... nada que ver con la VR real de visores normales.",Calidad/Precio Insuperables.,es,video_games
es_0462398,product_es_0039250,reviewer_es_0480484,5,"He comprado este artículo en 2 ocasiones, para 2 regalos diferentes para niñas de 4-5 años y han tenido muy buena acogida. La fabricación en general del conjunto es bastante buena. Plata de ley y los brillantes muy resultantes. Las niñas que lo recibieron quedaron encantadas con el regalo, las dos.",ideales para regalo,es,jewelry
es_0584101,product_es_0273029,reviewer_es_0927639,1,Llega así tal se ve en la foto. Solo una pieza y parece usado. Nunca más.,Fatal.,es,video_games
es_0078100,product_es_0278028,reviewer_es_0908278,1,"Malísimos, un día me duraron.Llegaron descoloridos pero es que tal y como me los puse,uno roto",Mala calidad,es,jewelry
es_0218881,product_es_0763090,reviewer_es_0707176,1,La caja llego abierta y faltaban los códigos de los juegos. Después de llamar por tlf. y varios correos fueron incapaces de resolverlo. Al final tuve que gestionarlo por mi cuenta con Microsoft. Amazon un cero y los agentes que me atendieron otro cero.,Amazon inútiles,es,video_games
es_0674746,product_es_0428105,reviewer_es_0186498,2,El tamaño de la mano es perfecto!pero es corta la cadena y se me rompió al mes el broche,",,,,",es,jewelry
es_0796327,product_es_0741008,reviewer_es_0123114,1,Este es un aviso para la gente que compran de Amazon después de tantos años comprando de Amazon he tenido que devolver piezas de ordenador porque fallaba siempre después de devolver todas las piezas ahora ni me contestan ni me devuelvan el dinero es una estafa devolver productos a Amazon os lo juro llevo ya dos semanas y no mcen nada llamo y mando emails y nada son más de 2300 euros me lo han robado y los voy a denunciar os aviso para que lo sepáis si os toca devolver algo a Amazon mejor hacéis un vídeo hasta el momento de dejar el paquete a la oficina de depende vais a dejar el paquete buena suerte,Estafa de Amazon,es,video_games
es_0037124,product_es_0191062,reviewer_es_0710222,5,"Juegazo, es una pasada",Hordas y hordas de zombis,es,video_games
es_0750477,product_es_0872154,reviewer_es_0971619,5,Tal y como se ven en las fotos.Muy buena calidad y precio,Excelente,es,jewelry
es_0346191,product_es_0528395,reviewer_es_0021161,1,"La consola se apaga de forma continua por sobrecalentamiento, cuando la tengo en el mismo espacio que la PS4 Pro. Es un fallo de diseño grave que por supuesto Microsoft no asume. Lamentable.",Mal producto y peor atención al cliente,es,video_games
es_0158703,product_es_0963761,reviewer_es_0971769,1,Servicio penoso. No lo esperaba. Desde el 13 de junio que hice el pedido. Han debido fe ir a buscarlo a la India,Ana belen sanchez garcia,es,jewelry
es_0338417,product_es_0973141,reviewer_es_0950996,4,"Es muy chulo y práctico, llego muy rápido y de momento funciona muy bien",Bonito!,es,video_games
es_0304335,product_es_0898252,reviewer_es_0981902,2,que no es original no lleva el precinto de sony. es reprecintado. aun asi el estado es bueno y no tengo mas queja y no pienso en devolverlo. llego en el tiempo establecido.,reprecintado,es,video_games
es_0809224,product_es_0551014,reviewer_es_0256264,3,"Creí que lo dorado rodeaba el pendiente pero es un añadido, de todas formas muy bonitos",Bien,es,jewelry
es_0905934,product_es_0250561,reviewer_es_0745909,4,"Los pendientes me encantan, son de buena calidad y elegantes, pero son bastante más pequeños de lo que parece en las fotos.","Preciosos, elegantes pero pequeños",es,jewelry
es_0354139,product_es_0384635,reviewer_es_0325144,1,Las entregas son muy lentas,Muy lentos la verdad,es,jewelry
es_0839219,product_es_0400607,reviewer_es_0221215,2,Simplemente no me han gustado parecían otra cosa,Quizás son demasiado grandes,es,jewelry
es_0090696,product_es_0230553,reviewer_es_0779527,5,Al principio me costo instalarlo pero funciona perfectamente se te pasa el tiempo volando muchas horas de juego es estupendo,Bueno,es,video_games
es_0287872,product_es_0623487,reviewer_es_0253311,3,Mala calidad pero vale para cargar la PS Vita. Podrian mejorarlo hn poco. Aunque por el precio que ofrece no nos podemos quejar,Mala calidad pero vale para cargar la PS Vita,es,video_games
es_0224520,product_es_0142812,reviewer_es_0031302,1,"No llegó el día que tocaba, lo pedí el 30 de agosto y me dijeron que llegaría el día de lanzamiento (17 de noviembre), pero aquí estoy viendo como mis amigos lo tienen y yo no. Nunca más lo volveré ha hacer de esta manera, NUNCA.",No a tiempo,es,video_games
es_0937191,product_es_0814593,reviewer_es_0065314,4,"La calidad de los materiales es impecable, la consola queda muy sólida una vez dentro y apenas se mueve. Las cajas de los cartuchos quedan escondidas en una apertura en la parte inferior y la almohadilla que sujeta la consola tiene un acolchado muuuuuy generoso para proteger la pantalla. Como pega, los grips de los joycons apenas cogen dentro de la funda, y desde luego el cargador y demás accesorios tampoco, pero eso es algo que ya me esperaba. Aún así es de las mejores fundas que he visto",Estupenda,es,video_games
es_0521968,product_es_0414180,reviewer_es_0167140,3,Este anillo es demasiado fino no tiene grosor como yo esperaba me queda pequeño y se me sale del dedo,Díganme dónde debo llevarlo,es,jewelry
es_0013546,product_es_0109506,reviewer_es_0487755,3,"El cierre de la saga que no ha sido tan bueno como se esperaba, pero que sin duda te va a dar muchas horas de juego repetitivo. Al menos pruebalo y dale una oportunidad si eres fan de las aventuras de Big Boss, pero la verdad ha dejado bastante que desear.",Kojima te fuiste!,es,video_games
es_0173169,product_es_0039268,reviewer_es_0453048,5,Se agradece el tamaño,Perfecta,es,video_games
es_0547976,product_es_0315591,reviewer_es_0611038,1,No lo recomiendo el juego es aburrido,Lego,es,video_games
es_0574718,product_es_0558703,reviewer_es_0218200,5,Buenos materiales y muy buena calidad de sonido a un muy buen precio. Las almohadillas son bastante grandes y al cabo de unas horas usándolos no molestan nada. Vienen con un regulador de sonido y puedes silenciar el micrófono diréctamente en el cable. El micrófono se abate para que no esté molestando si no se usa. Recomiendo 100%,Muy satisfecho,es,video_games
es_0564139,product_es_0983142,reviewer_es_0842147,3,"Esta bien pero no es como el minecraft normal, es chulo para jugar 5 minutos pero para 1 hora se me hace aburrido",Es buen juego pero es aburrido,es,video_games
es_0671126,product_es_0180471,reviewer_es_0792474,4,Cumple las expectativas.,Bien,es,jewelry
es_0274127,product_es_0394190,reviewer_es_0245408,4,"Es una pulsera muy bonita de plata de ley, pero se me rompió a los 5 minutos de ponérmela, excesivamente delicada. Una pena.",Muy fina,es,jewelry
es_0146951,product_es_0136471,reviewer_es_0087067,2,"Es muy bonita, pero me ha llegado arrugada y no la podré utilizar... Por eso sólo 2*",Llegó arrugada,es,jewelry
es_0996065,product_es_0732360,reviewer_es_0039993,3,"El diseño es guapo, pero la calidad del color pésima. Llevan mis hijas dos días con el y ha perdido el color dorado.","El diseño bien , el color lo pierde",es,jewelry
es_0781865,product_es_0440826,reviewer_es_0666904,2,"es un producto caro que no gana mi confianza, se ve la intención del vendedor, solo se ocupa de un aspecto, triste.",es caro,es,jewelry
es_0849776,product_es_0362716,reviewer_es_0388562,4,"Buen regalo y de buena calidad, pero por su sistema de cierre, se necesita la ayuda de otra persona.",Buen regalo,es,jewelry
es_0019852,product_es_0605458,reviewer_es_0375637,3,La tobillera es pequeña y ha llegado desarmada. Hemos necesitado alicates para cerrarla. Parece para niñas.,Desarmada,es,jewelry
es_0208316,product_es_0116269,reviewer_es_0234931,2,"En las imágenes de la ficha del producto aparece bien claro la imagen de la contraportada en perfecto castellano, a mi me llegó la carátula en completo italiano. El juego en sí está en castellano, tanto voces como subtítulos, aunque creo que el actor de voz español del protagonista no es el mismo que en la entrega anterior (Deus Ex: Human Revolution); si es el mismo, no se parece casi nada...","Carátula en italiano, el juego está bien",es,video_games
es_0428147,product_es_0191783,reviewer_es_0544010,2,pequeñas pero bonitas,quedan apretadas,es,jewelry
es_0668845,product_es_0555705,reviewer_es_0288393,4,"Nada que descubrir, PS4 es la mejor consola, aunque me parece que esta ps4 slim, al ser mas reducida, se calienta demasiado y ya me dió un par de fallos y se acaba reiniciando sola. 4/5",Mejorable tecnicamente,es,video_games
es_0015207,product_es_0569742,reviewer_es_0822969,4,"Me ha llegado antes de lo previsto y es precioso, eso sí para futuras ocasiones tal vez lo podrías hace un poco más pequeño, quedaría más fino.",Precioso,es,jewelry
es_0836359,product_es_0760255,reviewer_es_0004868,4,La funda se adapta perfectamente al mando y es muy original. Se agarra muy bien. Los protectores de los botones grandes no se adaptan muy bien.,El diseño y el material,es,video_games
es_0333373,product_es_0865586,reviewer_es_0982274,5,"Me gusta mucho el material de las pulseras y el sistema de cierre, me han encantado!",Muy contenta con la compra,es,jewelry
es_0129603,product_es_0020406,reviewer_es_0388476,3,"Funcionan perfectamente en xbox one,se adaptan muy bien al mando y no he tenido ningun problema,por ponerle objeciones,esperaba que duraran mas,unas 10 - 12 horas de duración no es demasiado,pero bueno el producto cumple",Aceptable,es,video_games
es_0462039,product_es_0060616,reviewer_es_0967555,1,"Horrendo es mucho decir. El negocio está montado señores. Me han mandado una mierda de plástico negro que no sirve para el reemplazo y lo devolución cuesta prácticamente el 1 € que me ha costado. Negocio redondo, es mejor darles el euro y que se ahorren el envío. Así nuestro cartero tendrá menos paquetería basura que repartir.",PARA TIRAR A LA BASURA,es,video_games
es_0323055,product_es_0915376,reviewer_es_0284116,5,Buena calidad de piel,Tonimur,es,jewelry
es_0175322,product_es_0628147,reviewer_es_0111738,1,Bonitos productos ..pero demasiado pequeños,Es muy bonito,es,jewelry
es_0046488,product_es_0588619,reviewer_es_0307038,2,"Vaya decepcion al abrir la caja y encontrarme un codigo de Steam. No venia especificado y me he llevado el sorpreson. Ahora, con la mierda de linea que tengo no juego yo ni al mes que viene... Estoy por devolverlo",Version descarga digital,es,video_games
es_0954622,product_es_0019186,reviewer_es_0076669,3,Muy bien de precio (unos 20€ menos de lo normal) pero en ningún lugar pone que no era versión española. Al poco de realizar el pedido me llegó un correo confirmando que era el juego en castellano ¿¿?? Y cuando llegó conforme que era una versión brasileña-arabe o algo así...,Ojo no es PAL/ESP,es,video_games
es_0587066,product_es_0624844,reviewer_es_0554322,4,"Como veis en la foto es mas pequeño de la idea que te haces con la foto del vendedor, pero al menos (y revisando otras opiniones) ha llegado y ademas es muy bonito. No creo que dure mucho con el aspecto actual pero a decir verdad, no se puede exigir mas por el precio que tiene (cuesta mas un sello para una carta de Madrid a Madrid), asi que en general, estoy contento.",Lo que esperaba,es,jewelry
es_0706623,product_es_0309437,reviewer_es_0396072,5,Preciosas todas las gargantillas. Lo recomiendo.,Todo bien,es,jewelry
es_0381915,product_es_0136329,reviewer_es_0421590,1,La calidad es muy mala para el precio que tiene. Llegó roto. El reloj está pegado de cualquier forma y se ve el pegamento. Lo devolveré.,Eva Lago,es,jewelry
es_0270597,product_es_0069431,reviewer_es_0113662,2,"La publicidad del producto es insuficiente a mi modo de entender ya que en ningún sitio te dice que precises de una consola ,yo en mi caso miro el video y entiendo que solo con comprar el producto es suficiente con verlo por el televisor...???",Aclaracion,es,video_games
es_0226104,product_es_0447327,reviewer_es_0818506,5,MUY CONTENTO Y SATISFECHO CON EL ARTÍCULO PUESTO QUE CUMPLE CON TODAS LAS EXPECTATIVAS.ASI QUE VOLVERÍA COMPRARLO DE NUEVO.MUCHAS GRACIAS POR TODO.,ME ENCANTA,es,jewelry
es_0048586,product_es_0303197,reviewer_es_0806281,3,Lo veo algo caro para la calidad que tiene. Venía doblado el palito. Además de que el color dorado se puso feo muy demasiado pronto.,La calidad del producto,es,jewelry
es_0085824,product_es_0234940,reviewer_es_0575931,5,"Le doy las cinco estrellas porque corresponde a lo que anuncia, y porque yo no me fijé, pero lo que es la zona frontal del mando no lo cubre, solo la trasera, así que para mi gusto deja un poco que desear. También pillé uno de Xbox one y ese si lo cubre a la perfección. Aún así vuelvo a repetir que la calidad del producto es buena.",Cubre parcialmente.,es,video_games
es_0912645,product_es_0842564,reviewer_es_0259585,2,"Pocas veces me he quedado tan de decepcionado con un juego. Dinero tirado. Grafica nefasta. En fin, no lo compreis!",Decepcionado!,es,video_games
es_0591291,product_es_0731637,reviewer_es_0126904,3,"Conectado al PC un muy buen mando, mi problema ha sido qué por el motivo que sea no me conecta a la Switch, que es para lo que lo quería, no se si es culpa del mando o culpa mia que no he sabido hacerlo pero no ha habido manera, aún así si hubiera sincronizado tenia pinta de muy buen mando.",No me sincronizó con Switch.,es,video_games
es_0382671,product_es_0178263,reviewer_es_0867930,2,"El aparato funciona perfectamente. Es decir, detecta el mando a la primera y se conecta fácilmente. El problema es de software. El enlace que viene el el blister en forma de código QR ya no tiene el software de Microsoft para los drivers del dispositivo, con lo cual tienes que hacer búsquedas alternativas hasta dar con el driver adecuado. No es para novatos que quieran conectar y olvidarse. Y es lamentable, puesto que quien debería tener los diversos actualizados es Microsoft, pero...",No hay software,es,video_games
es_0027628,product_es_0940774,reviewer_es_0169122,1,Las baterías apenas duran media hora - 40 min máximo. He tenido otras baterías que duran muchísimo más. No valen la pena.,Duración muy baja,es,video_games
es_0220588,product_es_0384404,reviewer_es_0753501,2,Muy bonito y fino. Lo uso poco haci que todavía están bien para ocasiones de fiesta . Pero son para muñecas finas,Carmen,es,jewelry
es_0251427,product_es_0256322,reviewer_es_0031438,3,"Todo ha ido perfectamente, el envío fue rápido y el día previsto, la cadena es como se ve. Gracias x todo",Olga Santos tirado,es,jewelry
es_0412722,product_es_0161839,reviewer_es_0301510,5,Llego antes de tiempo. Todo perfeco.,Perfecto,es,video_games
es_0702584,product_es_0797071,reviewer_es_0839609,1,"Son una puta mierda... No los recomiendo para nada, silicona de mala calidad los compre para unos compañeros y para mi y todos con alergias en las orejas, están guardadas en el cubo de la basura",Penoso,es,jewelry
es_0914552,product_es_0438059,reviewer_es_0187292,2,Es muy bonito pero se me ha roto la cadena en 4 días reales.No lo volvería a comprar.,Rota cadena,es,jewelry
es_0264721,product_es_0391414,reviewer_es_0687173,1,"Creo que las imágenes hablan por si solas. UNA SEMANA después de comprar el producto (era envío 24h) llega de esta manera. ASM la empresa chapucera. Cada uno hace lo que quiere con su dinero, pero yo no voy a recomendar este producto por absolutamente nada.",Víctor P. Cazorla,es,video_games
es_0430819,product_es_0863183,reviewer_es_0920752,1,"La batería no funcionaba, mal etiquetado el ""como nuevo""",No funciona,es,video_games
es_0931907,product_es_0304550,reviewer_es_0461947,2,Son grandes pero al sacarlos de su envoltura se ha caído un pompon y no se ven muy firmes los demás.,Regular,es,jewelry
es_0144056,product_es_0395123,reviewer_es_0823963,5,"Hoy día, algunas TVs ya no tienen entrada de componentes. Este aparato me ha evitado tener que comprar componentes, que generalmente suelen ser aparatosos, para conectar mi video/audio de Wii en mi TV usando un cable HDMI. Totalmente recomendado.",Muy útil para las TVs nuevas,es,video_games
es_0953306,product_es_0396943,reviewer_es_0795161,5,"Juego excelente, gran aventura y una gran historia. Juego en español con habla en ingles y subtitulos en español.",Todo 👌,es,video_games
es_0498746,product_es_0546745,reviewer_es_0497079,2,"El juego es muy bonito y tal, pero jugarlo en la Switch no merece la pena porque el framerate no es muy estable que digamos",Framerate decepcionante,es,video_games
es_0033495,product_es_0309902,reviewer_es_0121062,1,El producto nunca llego y no se an echo responsables por entregarlo en 2 meses,Sobre el producto,es,jewelry
es_0501850,product_es_0014115,reviewer_es_0476146,5,"Muy buena compra,me gustan muchísimo",Buena compra,es,jewelry
es_0573890,product_es_0274650,reviewer_es_0359299,4,"Es un gran mando, el tacto y acabado muy bueno, la dureza de los botones y respuesta muy parecida al original. El peso es el ideal, y al conectarlo a w10 lo detecta como si fuera un mando. Desde que lo conectas puedes jugar sin problema, no me ha costado absolutamente nada acostumbrarme a él. Igualmente recomiendo ponerle los protectores en los joysticks para que se desgasten lo menos posible. Lo único negativo que le puedo sacar es el cegador Led azul del botón central que llega a molestar. Pero no hay nada que una pegatina no pueda solucionar y por eso no gana la última estrella, pero no dejes que esto te tire para atrás.",Gran alternativa al original,es,video_games
es_0104147,product_es_0070452,reviewer_es_0966116,3,"El artículo en cuestión es precioso, pero la anilla que lo aguanta no es de acero inoxidable y el martillo tampoco..",No es de acero inoxidable..,es,jewelry
es_0308229,product_es_0636779,reviewer_es_0737167,1,Parece de juguete. La he devuelto. Era para un regalo y no le ha gustado nada,Muy fea,es,jewelry
es_0803021,product_es_0121497,reviewer_es_0365195,1,Si me llega algún día lo valorar.....,No recibido,es,jewelry
es_0019744,product_es_0655832,reviewer_es_0339438,5,"Buena compra, calidad de envio y rapidez de entrega. Muy contento en general con esta transacción. Volvere a comprar sin duda.",Gran compra.,es,video_games
es_0515525,product_es_0648485,reviewer_es_0047397,1,"Un botón del mando se atasca y se queda pulsado, por lo que es imposible jugar en niveles normal, avanzado y experto. Tampoco ayuda que nada más comprarlo te quiten el 80% de las canciones del juego. Lo voy a devolver hoy.",Una decepción,es,video_games
es_0580418,product_es_0052469,reviewer_es_0152380,5,Pensé que me habría confundido porque el precio era buenísimo y no. Todo correcto. Me llegó un disco. Perfecto!,Buena compra,es,video_games
es_0193019,product_es_0183705,reviewer_es_0268593,1,"Plástico del malo , no puedes pulsar los botones porque la carcasa es muy gorda , para nada lo recomendaria mal producto",Producto malisimo,es,video_games
